,vender,url,product,description,image,price,in_stock,kit,quantity
83,Dangkeebs,https://dangkeebs.com/collections/switches/products/gateron-milky-yellow-pro,Gateron Milky Yellow Pro,"Gateron Milky Yellow Pros feature an updated mold resulting in reduced stem wobble, tighter housings, and improved smoothness. The switches are lightly pre-lubed and utilize the same traditional milky housing the community has come to love.  Similar to their predecessors, they're excellent linear switches, and extremel",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_1155_1200x1200.jpg?v=1640928414,$2.40,Add to cart,Default Title," Gateron Milky Yellow Pros feature an updated mold resulting in reduced stem wobble, tighter housings, and improved smoothness. The switches are lightly pre-lubed and utilize the same traditional milky housing the community has come to love.  Similar to their predecessors, they're excellent linear switches, and extremely affordable. A little lube, and some films will make these perfect for any build.  Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Linear
Top Housing: Polycarbonate / Nylon Blend
Bottom Housing: Polycarbonate / Nylon Blend
Stem: POM
4.0mm travel
50g actuation
5 pin 
Lightly pre-lubed "
84,Dangkeebs,https://dangkeebs.com/collections/switches/products/ethereal-panda,Ethereal Panda,"Ethereal Pandas are designed by AlphaKeys, and manufactured by SOC.Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Tactile Top Housing: Polycarbonate Bottom Housing: Nylon Stem: POM Halo style stem 68g spring Original BSUN panda housing 5 pin (PCB Mount) UNLUBED from factory To maintain exc",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0109-4_1200x1200.jpg?v=1614126171,$8.00,Sold out,Default Title  - Sold out," Ethereal Pandas are designed by AlphaKeys, and manufactured by SOC.Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Tactile
Top Housing: Polycarbonate 
Bottom Housing: Nylon
Stem: POM Halo style stem 
68g spring 
Original BSUN panda housing
5 pin (PCB Mount) 
UNLUBED from factory
To maintain exclusivity, AlphaKeys will NOT offer this colorway again in the future   "
85,Dangkeebs,https://dangkeebs.com/collections/switches/products/hoshizora,Hoshizora R2,"Hoshizora's are one half of a new pairing of switches from Qwertyqop featuring custom springs, new exterior designs as well as new material blends. Originally planned for a winter release, these switches were given the names Musetsu (""Snow Fog"") and Hoshizora (""Starry Night"") respectively. Switches are sold in packs of",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_1620-2_1200x1200.jpg?v=1650590098,$7.20,Add to cart,Default Title," Hoshizora's are one half of a new pairing of switches from Qwertyqop featuring custom springs, new exterior designs as well as new material blends. Originally planned for a winter release, these switches were given the names Musetsu (""Snow Fog"") and Hoshizora (""Starry Night"") respectively.  Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Linear
3.5mm travel
Stem: P3 stem - a longer than the average JWK stem (P3 is the new official name given by JWK for this special blend of UHMWPE)
Top Housing: Proprietary milky blend

Bottom Housing: Proprietary milky blend 
Spring: 63.5g Korean KOS Steel Disunion Spring (bottom out) 
PCB mount (5 pin)

UNLUBED from factory
Manufactured by JWK

Designed by Qwertyqop    Sound Tests:                      International Vendors:  Canada: ShockPort


SEA: qwertyqop


UK: ProtoTypist       "
86,Dangkeebs,https://dangkeebs.com/collections/switches/products/gateron-ks-9-pro-2-0-yellow,Gateron KS-9 Pro 2.0 - Yellow,Gateron KS-9 Pro 2.0 - Yellow are the most recent update to Gateron's popular yellow switches. They feature improved molds with better tolerances and smoothness. The top housing is now clear with a light guide dome to assist with RGB diffusion. The switches are lightly pre-lubed from factory for a solid experience with,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_2613_1200x1200.jpg?v=1664691503,$2.30,Add to cart,Default Title," Gateron KS-9 Pro 2.0 - Yellow are the most recent update to Gateron's popular yellow switches. They feature improved molds with better tolerances and smoothness. The top housing is now clear with a light guide dome to assist with RGB diffusion. The switches are lightly pre-lubed from factory for a solid experience without modifications.    Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Linear 
Spring: 67g bottom-out / 50g actuation, 15.4mm spring 

4.0mm travel / 2.0mm actuation
PCB mount (5-pin)


Lightly pre-lubed from factory
Manufactured by Gateron    Sound Tests:   "
87,Dangkeebs,https://dangkeebs.com/collections/switches/products/tecsee-jadeite,Tecsee Jadeite,"Tecsee Jadeites feature UHMWPE in both the top housing and stem. UHMWPE is a unique material with a lower coefficient of friction than POM. It's a softer material that's self-lubricating, and highly resistant to abrasion. These distinct properties result in a smooth typing experience with a particularly soft top-out so",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_1283_1200x1200.jpg?v=1643841150,$5.70,Add to cart,Default Title," Tecsee Jadeites feature UHMWPE in both the top housing and stem. UHMWPE is a unique material with a lower coefficient of friction than POM. It's a softer material that's self-lubricating, and highly resistant to abrasion. These distinct properties result in a smooth typing experience with a particularly soft top-out sound.  Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Linear
Top Housing: UHMWPE
Bottom Housing: Polycarbonate
Stem: UHMWPE
Dual stage spring
3.8mm travel
55g actuation / 63.5g bottom out
5 pin (PCB Mount)    Sound Test:   "
88,Dangkeebs,https://dangkeebs.com/collections/switches/products/sp-star-polaris-purple,SP-Star Polaris Purple,"SP-Star Polaris Purples are a med-high tactile from SP-Star. They feature a polycarbonate housing, gold plated dual stage spring, and POM stem. The tactile event starts with no pre-travel followed by a moderate sized round tactile bump providing a snappy tactility.  The tactile experience falls between a KTT Matcha, an",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_1476_1200x1200.jpg?v=1646587619,$5.70,Add to cart,Default Title," SP-Star Polaris Purples are a med-high tactile from SP-Star. They feature a polycarbonate housing, gold plated dual stage spring, and POM stem. The tactile event starts with no pre-travel followed by a moderate sized round tactile bump providing a snappy tactility.  The tactile experience falls between a KTT Matcha, and a Durock T1.    Switches are sold in packs of 10.Quantity 1 = 10 switches. Specifications:  Tactile
Top Housing: Polycarbonate
Bottom Housing: Polycarbonate
Stem: POM
67g bottom-out force 
Dual stage gold plated spring
4.0mm travel
5 Pin
Lightly pre-lubed from factory
Manufactured by SP-Star       "
89,Dangkeebs,https://dangkeebs.com/collections/switches/products/tecsee-ruby,Tecsee Ruby,"Tecsee Rubys outshine their competition with their one-of-a-kind sparkling housing, smooth travel, and long pole stem. They're coupled with a gold plated progressive spring to provide an enjoyable snappy response. Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear Top Housing: Polycarbo",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_9751-2_1200x1200.jpg?v=1626828702,$5.50,Add to cart,Default Title," Tecsee Rubys outshine their competition with their one-of-a-kind sparkling housing, smooth travel, and long pole stem. They're coupled with a gold plated progressive spring to provide an enjoyable snappy response. Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Linear
Top Housing: Polycarbonate mix 
Bottom Housing: Polycarbonate mix
Stem: POM
63.5g (Bottom out)
Gold plated progressive spring
5 pin (PCB Mount) 
Lightly pre-lubed    Sound Test:   "
90,Dangkeebs,https://dangkeebs.com/collections/switches/products/jwick-ice-white,Jwick Ice White,"Jwick Ice Whites are part of JWK's budget line of switches. These switches offer JWK quality at an affordable price and feature the classic combination of polycarbonate top housing, PA66 bottom housing, and POM stem. In terms of spring weight, they're the lightest currently offered in Jwick's linear line-up. They're al",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_1978_1200x1200.jpg?v=1655079131,$2.30,Add to cart,Default Title," Jwick Ice Whites are part of JWK's budget line of switches. These switches offer JWK quality at an affordable price and feature the classic combination of polycarbonate top housing, PA66 bottom housing, and POM stem. In terms of spring weight, they're the lightest currently offered in Jwick's linear line-up. They're also lightly pre-lubed and ready to go!    Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Linear
Stem: POM 

Top Housing: Polycarbonate

Bottom Housing: PA66

Spring: 45g bottom out

PCB mount (5 pin)

Lightly pre-lubed     "
91,Dangkeebs,https://dangkeebs.com/collections/switches/products/strawberry-milk-ice-linear,Strawberry Milk Ice - Linear,"Strawberry Milk Ice are the sequel to our beloved Strawberry Milk Switches. Inspired by the countless iced drinks we've had this summer - these switches feature a fully transperant housing composed of a new formula developed in collaboration with Tecsee called Ultra Clear (UC) Nylon, and a matching collectible milk bot",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_2472-3_1200x1200.jpg?v=1662709430,$7.00,Add to cart,Default Title," Strawberry Milk Ice are the sequel to our beloved Strawberry Milk Switches. Inspired by the countless iced drinks we've had this summer - these switches feature a fully transperant housing composed of a new formula developed in collaboration with Tecsee called Ultra Clear (UC) Nylon, and a matching collectible milk bottle!  What Are the Advantages of UC Nylon?  Maximum Light Transmittance  UC Nylon was developed with RGB fans in mind and aims to offer maximum light diffusion through fully transperant housings. Additionally, new molds were developed for the material with polished cavities to minimize visible abberrations.    Improved Smoothness  UC Nylon is a curated blend designed to reduce the course nature of pure nylon without impacting other favorable properties of nylon such as sound. Coupled with new polished molds, these switches aim to be a step above full nylon compositions.    Enhanced Acoustics  UC Nylon utilizes a special blend to provide a deeper, fuller sound as you bottom and top-out your switches. As the bottle suggests, these switches contain 100% thock.      Switches are sold in packs of 10.  Quantity 1 = 10 switches.Specifications:  Linear
Top Housing: UC Nylon
Bottom Housing: UC Nylon
Stem: POM
Gold plated dual-stage spring
3.5mm travel
55g actuation / 67g bottom out
5 pin (PCB Mount)

UNLUBED from factory
Manufactured by Tecsee exclusively for Dangkeebs
Collectible sticker included with all orders while supplies last
Collectible milk bottle packaging available for orders with 70+ switches    Sound Tests:  View this post on Instagram























A post shared by Tristan Green (@captain.sterling)      View this post on Instagram























A post shared by Patricia (@xinxinwong)      View this post on Instagram























A post shared by sviz (@svizify)        International Vendors:  AUS: Keebz n Cables


Asia: Mecha.Store   "
92,Dangkeebs,https://dangkeebs.com/collections/switches/products/sp-star-meteor-gray,SP-Star Meteor Gray,"SP-Star Meteor Grays are a linear from SP-Star inspired by the gray fusion crust on meteorites resulting from their high velocity decent into our atmosphere. These switches are as exciting as their inspiration. They feature a nylon housing, gold plated spring, and POM stem. They're lightly pre-lubed and ready to go as ",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_2540_2_1200x1200.jpg?v=1663130195,$5.70,Add to cart,Default Title," SP-Star Meteor Grays are a linear from SP-Star inspired by the gray fusion crust on meteorites resulting from their high velocity decent into our atmosphere. These switches are as exciting as their inspiration. They feature a nylon housing, gold plated spring, and POM stem. They're lightly pre-lubed and ready to go as soon as they land in your hands.    Switches are sold in packs of 10.Quantity 1 = 10 switches. Specifications:  Linear
Top Housing: Nylon
Bottom Housing: Nylon
Stem: POM
67g bottom-out force 
Dual stage gold plated spring
4.0mm travel
5 Pin
Lightly pre-lubed from factory
Manufactured by SP-Star       "
93,Dangkeebs,https://dangkeebs.com/collections/switches/products/sp-star-marble-soda-original-og,SP-Star Marble Soda - Original (OG),"SP-Star Marble Sodas are a linear switch made in a custom colorway to match our favorite carbonated beverage to pop open after an arduous journey, exploring the outer reaches. Switches are sold in packs of 25. Quantity 1 = 25 switches.  Specifications: Linear Top Housing: Polycarbonate Bottom Housing: Polycarbonate Ste",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_1517_1200x1200.jpg?v=1647828326,$16.25,Sold out,Default Title  - Sold out," SP-Star Marble Sodas are a linear switch made in a custom colorway to match our favorite carbonated beverage to pop open after an arduous journey, exploring the outer reaches. Switches are sold in packs of 25.  Quantity 1 = 25 switches.  Specifications:  Linear
Top Housing: Polycarbonate
Bottom Housing: Polycarbonate
Stem: POM 
55g Gold plated spring (Bottom out)
5 pin (PCB Mount) 
Lightly pre-lubed from factory
Designed by The Key Company
Manufactured by SP-Star   "
94,Dangkeebs,https://dangkeebs.com/collections/switches/products/c-equalz-x-tkc-tangerine-67g,C³EQUALZ X TKC Tangerine - 67g,"C³EQUALZ X TKC Tangerines are smooth linears featuring a special housing composition. This material provides for smooth operation and unique sound. This is the 2nd iteration of the tangerine switch, featuring brand new molds.Switches are sold in packs of 25. Quantity 1 = 25 switches.  Specifications: Linear Top Housing",http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0299_1200x1200.jpg?v=1634434531,$16.25,Sold out,Default Title  - Sold out," C³EQUALZ X TKC Tangerines are smooth linears featuring a special housing composition. This material provides for smooth operation and unique sound. This is the 2nd iteration of the tangerine switch, featuring brand new molds.Switches are sold in packs of 25.  Quantity 1 = 25 switches.  Specifications:  Linear
Top Housing: UHMWPE blend
Bottom Housing: UHMWPE blend
Stem: POM 
67g Gold plated spring (Bottom out)
5 pin (PCB Mount) 
Lightly pre-lubed from factory
Manufactured by JWK   "
95,Dangkeebs,https://dangkeebs.com/collections/switches/products/durock-linear-78g,Durock Linear - 78g,Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear 4.0mm travel Stem: POM  Top Housing: Polycarbonate Bottom Housing: Nylon Spring: Gold plated 78g (bottom out) PCB mount (5 pin) Lightly pre-lubed,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0370-3_1200x1200.jpg?v=1614998855,$5.50,Add to cart,Default Title," Switches are sold in packs of 10.  Quantity 1 = 10 switches.  Specifications:  Linear
4.0mm travel
Stem: POM 

Top Housing: Polycarbonate

Bottom Housing: Nylon

Spring: Gold plated 78g (bottom out)

PCB mount (5 pin)

Lightly pre-lubed     "
